transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,unit_price,product_category,product_type
2987,03/18/2023,08:34:00,3,2,Utrecht,2.0,Coffee,Black coffee
2988,03/16/2023,08:31:52,5,2,Utrecht,4.5,Chocolate,Hot chocolate
2989,03/18/2023,15:54:44,2,2,Utrecht,3.75,Bakery,Sandwich
2990,03/18/2023,11:43:36,1,1,Amsterdam,4.25,Coffee,Syrup coffee
2991,03/18/2023,14:28:35,3,3,Breda,3.0,Tea,Black tea
2992,03/18/2023,10:22:50,2,2,Utrecht,2.0,Coffee,Black coffee
2993,03/16/2023,06:03:16,2,3,Breda,4.25,Coffee,Syrup coffee
2994,03/13/2023,08:03:17,1,2,Utrecht,3.5,Bakery,Pie
2995,03/18/2023,14:53:43,1,1,Amsterdam,3.75,Bakery,Sandwich
2996,03/16/2023,17:43:12,2,2,Utrecht,4.5,Chocolate,Hot chocolate
2997,03/16/2023,17:42:45,3,2,Utrecht,3.0,Bakery,Scone
2998,03/17/2023,10:58:06,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
2999,03/16/2023,15:55:58,2,2,Utrecht,4.5,Chocolate,Hot chocolate
3000,03/13/2023,12:47:12,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
3001,03/14/2023,06:52:46,6,2,Utrecht,2.0,Coffee,Black coffee
3002,03/18/2023,11:11:16,2,2,Utrecht,4.5,Chocolate,Hot chocolate
3003,03/14/2023,16:42:23,2,2,Utrecht,4.5,Chocolate,Hot chocolate
3004,03/17/2023,17:08:45,1,2,Utrecht,3.0,Bakery,Scone
3005,03/15/2023,09:50:14,4,3,Breda,3.5,Bakery,Pie
3006,03/19/2023,12:42:46,2,1,Amsterdam,3.25,Tea,Chai tea
3007,03/18/2023,16:48:11,2,2,Utrecht,4.25,Coffee,Syrup coffee
3008,03/14/2023,09:53:45,2,2,Utrecht,4.25,Coffee,Syrup coffee
3009,03/18/2023,16:54:06,2,2,Utrecht,3.5,Coffee,Milk coffee
3010,03/14/2023,17:52:16,1,2,Utrecht,4.5,Chocolate,Hot chocolate
3011,03/16/2023,09:06:31,1,2,Utrecht,3.5,Bakery,Pie
3012,03/15/2023,15:01:33,2,3,Breda,4.5,Chocolate,Hot chocolate
3013,03/17/2023,13:27:25,3,2,Utrecht,3.5,Bakery,Pie
3014,03/17/2023,13:10:15,2,,Utrecht,4.5,Chocolate,Hot chocolate
3015,03/18/2023,13:15:34,1,2,Utrecht,4.5,Chocolate,Hot chocolate
3016,03/17/2023,06:11:39,1,2,Utrecht,3.75,Bakery,Sandwich
3017,03/15/2023,16:12:21,2,2,Utrecht,4.5,Chocolate,Hot chocolate
3018,03/18/2023,10:00:12,2,2,Utrecht,4.5,Chocolate,Hot chocolate
3019,03/16/2023,11:41:45,1,2,Utrecht,3.0,Bakery,Scone
3020,03/15/2023,16:04:46,2,1,Amsterdam,3.75,Bakery,Sandwich
3021,03/18/2023,11:42:29,1,3,Breda,4.25,Coffee,Syrup coffee
3022,03/18/2023,16:28:01,4,2,Utrecht,2.0,Coffee,Black coffee
3023,03/17/2023,10:33:36,2,1,Amsterdam,3.5,Bakery,Pie
3024,03/16/2023,08:34:27,1,3,Breda,3.0,Bakery,Scone
3025,03/19/2023,18:05:16,1,2,Utrecht,4.5,Chocolate,Hot chocolate
3026,03/19/2023,16:47:53,2,3,Breda,3.15,Tea,Green tea
3027,03/14/2023,15:01:12,2,2,Utrecht,4.25,Coffee,Syrup coffee
3028,03/15/2023,14:16:46,1,1,Amsterdam,3.15,Tea,Green tea
3029,03/18/2023,08:15:38,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
3030,03/18/2023,17:46:57,1,2,Utrecht,4.5,Chocolate,Hot chocolate
3031,03/13/2023,11:35:31,2,2,Utrecht,3.75,Bakery,Sandwich
3032,03/18/2023,08:22:04,3,2,Utrecht,4.5,Chocolate,Hot chocolate
3033,03/15/2023,11:38:10,2,1,Amsterdam,3.5,Bakery,Pie
3034,03/13/2023,11:16:32,1,3,Breda,4.25,Coffee,Syrup coffee
3035,03/16/2023,07:31:28,2,3,Breda,3.5,Tea,Herbal tea
3036,03/17/2023,18:59:07,3,2,Utrecht,3.5,Coffee,Milk coffee
3037,03/14/2023,14:43:03,1,3,Breda,3.5,Bakery,Pie
3038,03/13/2023,17:54:26,4,3,Breda,6.3,Coffee,Organic blended coffee
3039,03/13/2023,17:23:42,1,,Utrecht,3.15,Tea,Green tea
3040,03/17/2023,10:14:43,1,1,Amsterdam,3.0,Bakery,Scone
3041,03/18/2023,,2,3,Breda,4.5,Chocolate,Hot chocolate
3042,03/14/2023,16:06:00,2,2,Utrecht,3.25,Tea,Chai tea
3043,03/16/2023,09:53:23,1,3,Breda,4.5,Chocolate,Hot chocolate
3044,03/19/2023,08:01:36,2,2,Utrecht,3.5,Coffee,Milk coffee
3045,03/16/2023,16:21:24,1,1,Amsterdam,4.25,Coffee,Syrup coffee
3046,03/15/2023,11:48:33,1,2,Utrecht,6.3,Coffee,Organic blended coffee
3047,03/17/2023,09:49:06,2,3,Breda,3.5,Tea,Herbal tea
3048,03/17/2023,17:49:55,1,2,Utrecht,4.25,Coffee,Syrup coffee
3049,03/18/2023,11:19:55,3,1,Amsterdam,4.5,Chocolate,Hot chocolate
3050,03/18/2023,16:36:10,4,2,Utrecht,3.0,Bakery,Scone
3051,03/14/2023,17:42:58,2,2,Utrecht,3.25,Tea,Chai tea
3052,03/18/2023,17:53:11,1,2,Utrecht,2.0,Coffee,Black coffee
3053,03/18/2023,19:22:13,1,2,Utrecht,4.5,Chocolate,Hot chocolate
3054,03/15/2023,08:38:01,1,2,Utrecht,3.0,Tea,Black tea
3055,03/19/2023,10:05:48,2,2,Utrecht,3.15,Tea,Green tea
3056,03/18/2023,06:32:47,1,1,Amsterdam,3.5,Coffee,Milk coffee
3057,03/19/2023,11:53:42,2,3,Breda,3.15,Tea,Green tea
3058,03/17/2023,10:17:19,1,2,Utrecht,4.5,Chocolate,Hot chocolate
3059,03/18/2023,08:02:48,2,1,Amsterdam,3.5,Bakery,Pie
3060,03/17/2023,11:22:56,2,2,Utrecht,4.5,Chocolate,Hot chocolate
3061,03/15/2023,06:14:18,2,3,Breda,3.5,Coffee,Milk coffee
3062,03/16/2023,16:20:24,1,2,Utrecht,3.0,Tea,Black tea
3063,03/15/2023,10:19:54,2,3,Breda,3.0,Tea,Black tea
3064,03/16/2023,07:06:06,2,2,Utrecht,3.0,Bakery,Scone
3065,03/19/2023,08:07:05,1,2,Utrecht,3.75,Bakery,Sandwich
3066,03/16/2023,07:17:30,2,3,Breda,3.75,Bakery,Sandwich
3067,03/18/2023,18:40:45,2,3,Breda,3.5,Bakery,Pie
3068,03/18/2023,14:47:21,2,1,Amsterdam,2.0,Coffee,Black coffee
3069,03/18/2023,10:53:32,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
3070,03/19/2023,11:40:21,4,2,Utrecht,4.25,Coffee,Syrup coffee
3071,03/18/2023,11:57:13,1,2,Utrecht,3.0,Tea,Black tea
3072,03/15/2023,16:18:01,3,2,Utrecht,2.0,Coffee,Black coffee
3073,03/13/2023,17:40:12,3,3,Breda,3.75,Bakery,Sandwich
3074,03/17/2023,09:43:39,1,3,Breda,3.25,Tea,Chai tea
3075,03/16/2023,10:35:04,1,3,Breda,3.5,Bakery,Pie
3076,03/18/2023,11:35:52,2,2,Utrecht,3.75,Bakery,Sandwich
3077,03/16/2023,11:09:26,2,2,Utrecht,3.25,Tea,Chai tea
3078,03/17/2023,12:19:21,1,2,Utrecht,4.5,Chocolate,Hot chocolate
3079,03/18/2023,12:23:28,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
3080,03/18/2023,10:33:45,5,3,Breda,3.0,Tea,Black tea
3081,03/15/2023,11:21:46,3,2,Utrecht,3.0,Tea,Black tea
3082,03/17/2023,09:12:38,3,2,Utrecht,3.0,Tea,Black tea
3083,03/16/2023,10:00:38,2,2,Utrecht,4.5,Chocolate,Hot chocolate
3084,03/19/2023,10:35:00,1,3,Breda,3.0,Tea,Black tea
3085,03/18/2023,13:30:41,1,3,Breda,4.25,Coffee,Syrup coffee
3086,03/14/2023,17:06:14,3,2,Utrecht,4.5,Chocolate,Hot chocolate
3087,03/16/2023,11:39:00,1,2,Utrecht,3.75,Bakery,Sandwich
3088,03/18/2023,10:42:05,2,3,Breda,3.25,Tea,Chai tea
3089,03/17/2023,10:24:06,2,2,Utrecht,4.5,Chocolate,Hot chocolate
3090,03/17/2023,08:10:31,1,3,Breda,4.25,Coffee,Syrup coffee
3091,03/14/2023,10:50:37,2,2,Utrecht,3.5,Coffee,Milk coffee
3092,03/15/2023,08:28:44,2,2,Utrecht,4.5,Chocolate,Hot chocolate
3093,03/13/2023,16:41:45,2,2,Utrecht,3.5,Bakery,Pie
3094,03/18/2023,16:57:49,1,2,Utrecht,2.0,Coffee,Black coffee
3095,03/16/2023,06:07:29,2,3,Breda,3.25,Tea,Chai tea
3096,03/19/2023,17:21:09,2,2,Utrecht,3.5,Tea,Herbal tea
3097,03/18/2023,11:12:10,1,2,Utrecht,4.5,Chocolate,Hot chocolate
3098,03/17/2023,11:40:29,1,1,Amsterdam,3.5,Coffee,Milk coffee
3099,03/17/2023,12:35:00,1,1,Amsterdam,3.0,Tea,Black tea
3100,03/14/2023,16:39:24,2,2,Utrecht,3.5,Coffee,Milk coffee
3101,03/18/2023,14:04:35,6,2,Utrecht,3.5,Tea,Herbal tea
3102,03/13/2023,11:02:18,1,2,Utrecht,4.5,Chocolate,Hot chocolate
3103,03/15/2023,10:09:18,2,1,Amsterdam,3.0,Bakery,Scone
3104,03/17/2023,16:36:36,1,2,Utrecht,3.75,Bakery,Sandwich
3105,03/18/2023,09:10:32,2,3,Breda,3.75,Bakery,Sandwich
3106,03/17/2023,08:43:49,3,2,Utrecht,4.5,Chocolate,Hot chocolate
3107,03/13/2023,10:27:15,2,3,Breda,3.15,Tea,Green tea
3108,03/19/2023,19:26:53,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
3109,03/13/2023,07:05:13,1,2,Utrecht,4.25,Coffee,Syrup coffee
3110,03/13/2023,10:46:20,2,3,Breda,3.0,Bakery,Scone
3111,03/19/2023,09:22:22,1,3,Breda,3.15,Tea,Green tea
3112,03/17/2023,10:59:45,2,2,Utrecht,4.5,Chocolate,Hot chocolate
3113,03/17/2023,14:27:33,3,1,Amsterdam,4.5,Chocolate,Hot chocolate
3114,03/15/2023,09:03:59,2,2,Utrecht,3.75,Bakery,Sandwich
3115,03/18/2023,08:54:27,4,1,Amsterdam,4.5,Chocolate,Hot chocolate
3116,03/19/2023,11:03:03,1,2,Utrecht,3.5,Coffee,Milk coffee
3117,03/17/2023,15:27:26,1,2,Utrecht,3.5,Bakery,Pie
3118,03/19/2023,17:44:19,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
3119,03/13/2023,08:24:54,2,2,Utrecht,3.15,Tea,Green tea
3120,03/16/2023,10:55:26,1,1,Amsterdam,3.75,Bakery,Sandwich
3121,03/19/2023,08:11:21,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
3122,03/17/2023,17:27:48,2,3,Breda,4.5,Chocolate,Hot chocolate
3123,03/15/2023,16:41:13,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
3124,03/19/2023,09:59:53,2,2,Utrecht,3.0,Bakery,Scone
3125,03/18/2023,12:52:58,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
3126,03/15/2023,18:31:38,2,2,Utrecht,3.0,Bakery,Scone
3127,03/17/2023,10:41:44,1,2,Utrecht,3.0,Bakery,Scone
3128,03/16/2023,11:37:16,3,1,Amsterdam,3.0,Bakery,Scone
3129,03/15/2023,10:21:29,1,2,Utrecht,3.0,Tea,Black tea
3130,03/17/2023,08:12:43,2,2,Utrecht,3.0,Bakery,Scone
3131,03/19/2023,09:10:46,2,1,Amsterdam,3.5,Bakery,Pie
3132,03/14/2023,17:14:51,1,2,Utrecht,3.5,Tea,Herbal tea
3133,03/19/2023,09:57:32,1,3,Breda,3.75,Bakery,Sandwich
3134,03/18/2023,16:29:28,1,3,Breda,3.5,Coffee,Milk coffee
3135,03/17/2023,10:33:38,4,3,Breda,4.5,Chocolate,Hot chocolate
3136,03/14/2023,16:51:32,1,3,Breda,2.0,Coffee,Black coffee
3137,03/18/2023,11:02:19,1,2,Utrecht,4.5,Chocolate,Hot chocolate
3138,03/13/2023,09:48:29,2,3,Breda,3.75,Bakery,Sandwich
3139,03/18/2023,10:43:07,2,3,Breda,3.5,Tea,Herbal tea
3140,03/16/2023,10:19:03,2,3,Breda,6.3,Coffee,Organic blended coffee
3141,03/15/2023,11:41:17,4,1,Amsterdam,6.3,Coffee,Organic blended coffee
3142,03/15/2023,16:12:35,1,3,Breda,4.25,Coffee,Syrup coffee
3143,03/18/2023,07:38:05,2,2,Utrecht,3.0,Tea,Black tea
3144,03/14/2023,16:52:42,2,2,Utrecht,3.5,Coffee,Milk coffee
3145,03/17/2023,08:25:30,1,2,Utrecht,3.0,Bakery,Scone
3146,03/16/2023,12:58:36,2,2,Utrecht,4.5,Chocolate,Hot chocolate
3147,03/18/2023,09:25:51,1,2,Utrecht,3.0,Bakery,Scone
3148,03/17/2023,14:35:09,1,,Amsterdam,3.15,Tea,Green tea
3149,03/19/2023,08:05:37,2,3,Breda,3.0,Bakery,Scone
3150,03/19/2023,07:15:34,2,2,Utrecht,4.5,Chocolate,Hot chocolate
3151,03/18/2023,10:03:39,1,3,Breda,4.5,Chocolate,Hot chocolate
3152,03/15/2023,17:36:59,2,2,Utrecht,4.5,Chocolate,Hot chocolate
3153,03/18/2023,08:53:21,3,2,Utrecht,3.25,Tea,Chai tea
3154,03/14/2023,17:36:26,1,2,Utrecht,3.0,Bakery,Scone
3155,03/16/2023,11:05:41,1,2,Utrecht,3.15,Tea,Green tea
3156,03/15/2023,07:49:07,4,2,Utrecht,4.5,Chocolate,Hot chocolate
3157,03/17/2023,08:04:42,4,2,Utrecht,6.3,Coffee,Organic blended coffee
3158,03/14/2023,10:32:07,1,3,Breda,3.25,Tea,Chai tea
3159,03/16/2023,14:44:15,2,2,Utrecht,3.5,Coffee,Milk coffee
3160,03/17/2023,13:20:10,2,2,Utrecht,3.75,Bakery,Sandwich
3161,03/19/2023,09:14:17,5,2,Utrecht,4.25,Coffee,Syrup coffee
3162,03/19/2023,06:03:18,2,3,Breda,6.3,Coffee,Organic blended coffee
3163,03/14/2023,13:46:22,1,2,Utrecht,3.0,Bakery,Scone
3164,03/17/2023,,5,,Amsterdam,2.0,Coffee,Black coffee
3165,03/18/2023,13:44:45,2,1,Amsterdam,6.3,Coffee,Organic blended coffee
3166,03/18/2023,08:13:53,1,3,Breda,4.25,Coffee,Syrup coffee
3167,03/19/2023,14:42:03,2,1,Amsterdam,3.75,Bakery,Sandwich
3168,03/17/2023,17:16:04,1,2,Utrecht,3.0,Tea,Black tea
3169,03/18/2023,16:38:40,2,2,Utrecht,6.3,Coffee,Organic blended coffee
3170,03/14/2023,07:46:11,3,1,Amsterdam,4.5,Chocolate,Hot chocolate
3171,03/18/2023,08:14:24,3,2,Utrecht,3.75,Bakery,Sandwich
3172,03/17/2023,12:10:19,1,3,Breda,3.0,Bakery,Scone
3173,03/19/2023,13:48:45,1,2,Utrecht,4.5,Chocolate,Hot chocolate
3174,03/14/2023,14:01:26,2,1,Amsterdam,3.5,Bakery,Pie
3175,03/15/2023,14:06:35,2,3,Breda,3.5,Coffee,Milk coffee
3176,03/16/2023,09:15:01,1,2,Utrecht,3.5,Bakery,Pie
3177,03/19/2023,06:31:02,2,2,Utrecht,3.0,Tea,Black tea
3178,03/18/2023,18:50:14,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
3179,03/17/2023,17:28:47,2,2,Utrecht,4.5,Chocolate,Hot chocolate
3180,03/16/2023,08:56:53,1,3,Breda,3.75,Bakery,Sandwich
3181,03/16/2023,17:56:30,2,2,Utrecht,2.0,Coffee,Black coffee
3182,03/14/2023,17:15:53,2,2,Utrecht,4.5,Chocolate,Hot chocolate
3183,03/16/2023,12:59:23,2,1,Amsterdam,3.25,Tea,Chai tea
3184,03/18/2023,13:30:38,2,1,Amsterdam,3.5,Coffee,Milk coffee
3185,03/17/2023,16:03:38,4,2,Utrecht,6.3,Coffee,Organic blended coffee
3186,03/15/2023,11:24:21,1,2,Utrecht,3.75,Bakery,Sandwich
3187,03/13/2023,06:37:41,2,1,Amsterdam,3.0,Tea,Black tea
3188,03/18/2023,11:39:22,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
3189,03/16/2023,08:55:40,2,2,Utrecht,3.75,Bakery,Sandwich
3190,03/17/2023,12:33:44,1,2,Utrecht,6.3,Coffee,Organic blended coffee
3191,03/17/2023,11:07:06,1,,Amsterdam,2.0,Coffee,Black coffee
3192,03/15/2023,09:16:31,2,2,Utrecht,3.15,Tea,Green tea
3193,03/18/2023,17:10:10,2,2,Utrecht,3.0,Tea,Black tea
3194,03/13/2023,10:50:06,3,3,Breda,3.5,Bakery,Pie
3195,03/14/2023,11:22:36,1,2,Utrecht,3.5,Bakery,Pie
3196,03/17/2023,06:48:21,1,1,Amsterdam,3.5,Tea,Herbal tea
3197,03/14/2023,06:06:40,5,3,Breda,3.5,Coffee,Milk coffee
3198,03/18/2023,10:04:03,1,2,Utrecht,2.0,Coffee,Black coffee
3199,03/15/2023,11:09:06,1,2,Utrecht,3.0,Bakery,Scone
3200,03/18/2023,16:46:50,4,2,Utrecht,3.5,Coffee,Milk coffee
3201,03/14/2023,16:56:39,1,3,Breda,2.0,Coffee,Black coffee
3202,03/18/2023,16:40:04,1,3,Breda,4.5,Chocolate,Hot chocolate
3203,03/17/2023,16:05:10,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
3204,03/13/2023,10:08:32,2,3,Breda,4.5,Chocolate,Hot chocolate
3205,03/17/2023,06:14:39,3,2,Utrecht,4.5,Chocolate,Hot chocolate
3206,03/15/2023,12:40:40,5,1,Amsterdam,4.5,Chocolate,Hot chocolate
3207,03/14/2023,16:07:35,2,1,Amsterdam,3.5,Bakery,Pie
3208,03/18/2023,12:59:39,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
3209,03/19/2023,09:12:37,2,2,Utrecht,4.5,Chocolate,Hot chocolate
3210,03/13/2023,14:28:38,2,1,Amsterdam,3.0,Tea,Black tea
3211,03/16/2023,11:45:15,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
3212,03/14/2023,11:40:33,1,2,Utrecht,3.5,Bakery,Pie
3213,03/18/2023,19:36:23,3,1,Amsterdam,4.5,Chocolate,Hot chocolate
3214,03/15/2023,11:18:15,2,1,Amsterdam,3.0,Bakery,Scone
3215,03/19/2023,08:40:41,2,3,Breda,2.0,Coffee,Black coffee
3216,03/15/2023,14:19:10,2,1,Amsterdam,3.75,Bakery,Sandwich
3217,03/15/2023,11:46:29,3,2,Utrecht,4.25,Coffee,Syrup coffee
3218,03/18/2023,09:34:09,1,3,Breda,3.0,Tea,Black tea
3219,03/14/2023,10:27:22,1,2,Utrecht,3.15,Tea,Green tea
3220,03/13/2023,08:39:47,3,1,Amsterdam,4.5,Chocolate,Hot chocolate
3221,03/18/2023,08:54:28,2,3,Breda,3.5,Tea,Herbal tea
3222,03/16/2023,13:46:56,1,3,Breda,3.15,Tea,Green tea
3223,03/16/2023,10:23:39,1,2,Utrecht,3.25,Tea,Chai tea
3224,03/14/2023,17:30:33,2,2,Utrecht,3.75,Bakery,Sandwich
3225,03/13/2023,,3,2,Utrecht,3.5,Coffee,Milk coffee
3226,03/19/2023,07:53:17,1,3,Breda,3.5,Bakery,Pie
3227,03/17/2023,09:04:49,1,3,Breda,4.25,Coffee,Syrup coffee
3228,03/13/2023,08:43:05,4,3,Breda,3.0,Tea,Black tea
3229,03/18/2023,11:44:29,2,2,Utrecht,3.0,Tea,Black tea
3230,03/18/2023,17:07:38,1,2,Utrecht,4.5,Chocolate,Hot chocolate
3231,03/16/2023,16:40:48,2,2,Utrecht,3.0,Bakery,Scone
3232,03/18/2023,10:23:59,1,2,Utrecht,3.75,Bakery,Sandwich
3233,03/14/2023,10:17:52,1,2,Utrecht,3.5,Bakery,Pie
3234,03/13/2023,16:17:30,1,3,Breda,4.5,Chocolate,Hot chocolate
3235,03/19/2023,09:12:26,2,1,Amsterdam,4.25,Coffee,Syrup coffee
3236,03/18/2023,08:17:42,1,2,Utrecht,3.15,Tea,Green tea
3237,03/17/2023,12:47:59,3,3,Breda,3.15,Tea,Green tea
3238,03/19/2023,13:33:25,1,1,Amsterdam,3.75,Bakery,Sandwich
3239,03/18/2023,08:45:14,1,3,Breda,4.5,Chocolate,Hot chocolate
3240,03/17/2023,11:40:31,3,1,Amsterdam,3.15,Tea,Green tea
3241,03/16/2023,12:01:08,4,2,Utrecht,3.5,Coffee,Milk coffee
3242,03/19/2023,08:47:27,5,1,Amsterdam,3.0,Bakery,Scone
3243,03/16/2023,08:16:55,4,2,Utrecht,3.0,Tea,Black tea
3244,03/14/2023,14:06:54,3,1,Amsterdam,3.15,Tea,Green tea
3245,03/18/2023,12:16:15,2,1,Amsterdam,3.5,Bakery,Pie
3246,03/15/2023,08:31:30,1,3,Breda,3.75,Bakery,Sandwich
3247,03/16/2023,10:16:04,4,2,Utrecht,3.0,Bakery,Scone
3248,03/13/2023,14:10:10,2,2,Utrecht,4.5,Chocolate,Hot chocolate
3249,03/19/2023,15:20:20,1,2,Utrecht,4.5,Chocolate,Hot chocolate
3250,03/18/2023,10:27:41,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
3251,03/19/2023,15:38:03,2,3,Breda,4.5,Chocolate,Hot chocolate
3252,03/18/2023,07:52:01,2,3,Breda,4.5,Chocolate,Hot chocolate
3253,03/18/2023,09:42:16,1,2,Utrecht,3.5,Bakery,Pie
3254,03/15/2023,10:50:35,3,2,Utrecht,3.5,Bakery,Pie
3255,03/14/2023,10:34:19,3,2,Utrecht,3.5,Tea,Herbal tea
3256,03/19/2023,09:49:17,1,2,Utrecht,4.25,Coffee,Syrup coffee
3257,03/19/2023,11:30:21,2,2,Utrecht,3.5,Bakery,Pie
3258,03/19/2023,07:55:40,3,,Amsterdam,4.25,Coffee,Syrup coffee
3259,03/18/2023,14:14:42,2,1,Amsterdam,3.5,Tea,Herbal tea
3260,03/18/2023,10:21:22,2,3,Breda,4.5,Chocolate,Hot chocolate
3261,03/19/2023,14:30:34,3,2,Utrecht,4.5,Chocolate,Hot chocolate
3262,03/18/2023,09:02:00,2,2,Utrecht,4.5,Chocolate,Hot chocolate
3263,03/17/2023,08:26:39,3,3,Breda,4.5,Chocolate,Hot chocolate
3264,03/16/2023,12:17:43,2,1,Amsterdam,3.0,Tea,Black tea
3265,03/15/2023,10:35:29,1,3,Breda,3.5,Coffee,Milk coffee
3266,03/18/2023,16:33:20,2,2,Utrecht,4.5,Chocolate,Hot chocolate
3267,03/15/2023,17:20:29,4,2,Utrecht,6.3,Coffee,Organic blended coffee
3268,03/14/2023,17:49:25,3,2,Utrecht,3.25,Tea,Chai tea
3269,03/17/2023,17:40:04,2,2,Utrecht,3.5,Tea,Herbal tea
3270,03/16/2023,10:51:28,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
3271,03/17/2023,12:20:11,3,1,Amsterdam,4.5,Chocolate,Hot chocolate
3272,03/19/2023,15:54:42,1,3,Breda,3.0,Tea,Black tea
3273,03/17/2023,10:35:21,2,3,Breda,4.5,Chocolate,Hot chocolate
3274,03/18/2023,11:27:47,2,3,Breda,4.5,Chocolate,Hot chocolate
3275,03/13/2023,11:20:28,2,2,Utrecht,4.5,Chocolate,Hot chocolate
3276,03/13/2023,16:18:56,1,2,Utrecht,4.5,Chocolate,Hot chocolate
3277,03/17/2023,19:09:41,3,2,Utrecht,3.25,Tea,Chai tea
3278,03/17/2023,17:58:29,2,2,Utrecht,4.5,Chocolate,Hot chocolate
3279,03/15/2023,16:38:03,1,1,Amsterdam,4.25,Coffee,Syrup coffee
3280,03/16/2023,12:54:42,1,3,Breda,2.0,Coffee,Black coffee
3281,03/15/2023,17:15:55,3,2,Utrecht,4.25,Coffee,Syrup coffee
3282,03/14/2023,16:33:41,2,2,Utrecht,3.5,Bakery,Pie
3283,03/16/2023,12:09:08,2,2,Utrecht,4.25,Coffee,Syrup coffee
3284,03/19/2023,08:36:57,1,2,Utrecht,6.3,Coffee,Organic blended coffee
3285,03/16/2023,10:08:53,1,1,Amsterdam,3.15,Tea,Green tea
3286,03/16/2023,11:47:44,2,2,Utrecht,3.75,Bakery,Sandwich
3287,03/15/2023,08:39:35,1,3,Breda,4.25,Coffee,Syrup coffee
3288,03/14/2023,11:26:41,2,2,Utrecht,3.5,Bakery,Pie
3289,03/17/2023,07:45:41,2,3,Breda,3.5,Bakery,Pie
3290,03/17/2023,11:34:35,1,1,Amsterdam,3.25,Tea,Chai tea
3291,03/17/2023,17:11:20,2,2,Utrecht,3.25,Tea,Chai tea
3292,03/16/2023,18:35:01,3,3,Breda,2.0,Coffee,Black coffee
3293,03/16/2023,11:42:44,4,1,Amsterdam,3.75,Bakery,Sandwich
3294,03/19/2023,09:58:16,2,2,Utrecht,3.25,Tea,Chai tea
3295,03/19/2023,16:21:29,2,2,Utrecht,6.3,Coffee,Organic blended coffee
3296,03/16/2023,17:55:54,2,3,Breda,4.5,Chocolate,Hot chocolate
3297,03/13/2023,17:07:30,2,2,Utrecht,3.25,Tea,Chai tea
3298,03/16/2023,08:43:35,1,2,Utrecht,4.5,Chocolate,Hot chocolate
3299,03/19/2023,16:35:52,5,2,Utrecht,4.5,Chocolate,Hot chocolate
3300,03/15/2023,14:53:30,1,1,Amsterdam,3.5,Tea,Herbal tea
3301,03/17/2023,10:55:54,1,2,Utrecht,3.0,Bakery,Scone
3302,03/18/2023,12:07:13,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
3303,03/17/2023,12:18:02,2,2,Utrecht,4.25,Coffee,Syrup coffee
3304,03/18/2023,17:56:00,4,1,Amsterdam,3.75,Bakery,Sandwich
3305,03/16/2023,15:48:55,1,2,Utrecht,4.25,Coffee,Syrup coffee
3306,03/19/2023,10:58:30,6,2,Utrecht,2.0,Coffee,Black coffee
3307,03/16/2023,06:53:15,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
3308,03/17/2023,18:26:35,1,1,Amsterdam,4.25,Coffee,Syrup coffee
3309,03/18/2023,16:49:21,2,2,Utrecht,3.0,Bakery,Scone
3310,03/17/2023,08:37:46,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
3311,03/14/2023,06:38:17,1,2,Utrecht,3.75,Bakery,Sandwich
3312,03/19/2023,11:19:37,2,2,Utrecht,3.75,Bakery,Sandwich
3313,03/19/2023,09:02:57,1,2,Utrecht,2.0,Coffee,Black coffee
3314,03/14/2023,10:54:56,2,3,Breda,4.5,Chocolate,Hot chocolate
3315,03/14/2023,06:28:57,2,2,Utrecht,4.5,Chocolate,Hot chocolate
3316,03/17/2023,11:53:57,2,1,Amsterdam,3.0,Bakery,Scone
3317,03/19/2023,14:51:25,2,1,Amsterdam,4.25,Coffee,Syrup coffee
3318,03/17/2023,11:08:37,1,2,Utrecht,4.5,Chocolate,Hot chocolate
3319,03/15/2023,09:13:45,1,2,Utrecht,4.5,Chocolate,Hot chocolate
3320,03/18/2023,11:24:18,1,1,Amsterdam,3.5,Bakery,Pie
3321,03/16/2023,09:11:01,1,2,Utrecht,3.5,Coffee,Milk coffee
3322,03/16/2023,10:10:44,1,2,Utrecht,2.0,Coffee,Black coffee
3323,03/18/2023,07:56:04,2,2,Utrecht,3.0,Tea,Black tea
3324,03/19/2023,08:23:31,2,2,Utrecht,4.25,Coffee,Syrup coffee
